text,label
Transaction of AED 500.00 debited from your a/c ****0535 at ABU DHABI NATIONAL OIL ABU DHABI AE. Avl Bal is AED 18484.48,transaction
"Dear Customer, AED 10000.00 was credited to your account ****0535. Your available account balance is AED 28484.48",transaction
"Dear Customer, AED 800.00 was credited to your account ****0535. Your available account balance is AED 29284.48",transaction
"Dear Customer, AED 3000.00 was debited from your account ****0535. Your available account balance is AED 26284.48",transaction
"Dear Customer, AED 24200.00 was debited from your account ****0535. Your available account balance is AED 2084.48",transaction
"Dear Customer, AED 26.00 was credited to your account ****0535. Your available account balance is AED 2110.48",transaction
Transaction of AED 36.75 debited from your a/c ****0535 at FRUITESCA JUICE ABU DHABI AE. Avl Bal is AED 2073.73,transaction
Transaction of AED 33.60 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 2040.13,transaction
"Dear Customer, profit of AED 5.98 was credited to your account ****0535.",transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 2146.11",transaction
Transaction of AED 70.00 debited from your a/c ****0535 at WELCOME SKY TRAV-710604 DUBAI AE. Avl Bal is AED 2076.11,transaction
"Dear Customer, AED 2500.00 was credited to your account ****0535. Your available account balance is AED 4576.11",transaction
"Dear Customer, AED 2500.00 was debited from your account ****0535. Your available account balance is AED 2076.11",transaction
Transaction of AED 4.65 debited from your a/c ****0535 at Smart Dubai Government Dubai AE. Avl Bal is AED 2071.46,transaction
"A POS Trxn on your Account No ****0535 at Smart Dubai Government, Dubai in AE on 02/06/19 for AED 4.65 is reversed.",transaction
Transaction of AED 50.00 debited from your a/c ****0535 at Smart Dubai Government Dubai AE. Avl Bal is AED 2026.11,transaction
"Dear Customer, AED 300.00 was debited from your account ****0535. Your available account balance is AED 1726.11",transaction
Transaction of AED 65.00 debited from your a/c ****0535 at STARBUCKS -D459 AL SHA ABU DHABI AE. Avl Bal is AED 1661.11,transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 1561.11",transaction
"Dear Customer, profit of AED 18.51 was credited to your account ****0535.",transaction
Transaction of AED 106.75 debited from your a/c ****0535 at LULU HYPERMARKET- WTC Abu Dhabi AE. Avl Bal is AED 14272.87,transaction
Transaction of AED 20.00 debited from your a/c ****0535 at MCDONALDS-54007 ABU DHABI AE. Avl Bal is AED 14252.87,transaction
Transaction of AED 35.00 debited from your a/c ****0535 at ADNOC AL CORNICHES-S93 ABU DHABI AE. Avl Bal is AED 14217.87,transaction
Transaction of AED 35.00 debited from your a/c ****0535 at ADNOC AL CORNICHES-S93 ABU DHABI AE. Avl Bal is AED 14182.87,transaction
"Dear Customer, AED 700.00 was debited from your account ****0535. Your available account balance is AED 13482.87",transaction
"Dear Customer, AED 12800.00 was debited from your account ****0535. Your available account balance is AED 682.87",transaction
Transaction of AED 55.00 debited from your a/c ****0535 at KUWAIT FOOD CO AMERICAN DUBAI AE. Avl Bal is AED 627.87,transaction
Transaction of AED 20.21 debited from your a/c ****0535 at CINE ROYAL CINEMA-DALM ABU DHABI AE. Avl Bal is AED 607.66,transaction
Transaction of AED 36.76 debited from your a/c ****0535 at GULF FILM LLC DUBAI AE. Avl Bal is AED 570.90,transaction
Transaction of AED 38.00 debited from your a/c ****0535 at GULF FILM LLC -791101 DUBAI AE. Avl Bal is AED 532.90,transaction
Transaction of AED 262.50 debited from your a/c ****0535 at RIVAL LADIES BEAUTY SA ABU DHABI AE. Avl Bal is AED 270.40,transaction
Transaction of AED 37.80 debited from your a/c ****0535 at ASEER TIME AL KUWAIT ABU DHABI AE. Avl Bal is AED 232.60,transaction
"Dear Customer, AED 1029.00 was credited to your account ****0535. Your available account balance is AED 1261.60",transaction
"Dear Customer, AED 1000.00 was debited from your account ****0535. Your available account balance is AED 261.60",transaction
"Dear Customer, AED 150.00 was credited to your account ****0535. Your available account balance is AED 411.60",transaction
Transaction of AED 42.00 debited from your a/c ****0535 at CONTINENTAL FOOD-399108 SHARJAH AE. Avl Bal is AED 369.60,transaction
Transaction of AED 30.30 debited from your a/c ****0535 at CARREFOUR DUBAI AE. Avl Bal is AED 339.30,transaction
Transaction of AED 183.00 debited from your a/c ****0535 at KUWAIT FOOD CO AMERICAN DUBAI AE. Avl Bal is AED 156.30,transaction
Transaction of AED 37.00 debited from your a/c ****0535 at GGICO GOURMET INVESTME ABU DHABI AE. Avl Bal is AED 119.30,transaction
Transaction of AED 94.00 debited from your a/c ****0535 at STARBUCKS-D717-ADNOC AUH AE. Avl Bal is AED 25.30,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 125.30",transaction
Transaction of AED 73.50 debited from your a/c ****0535 at ART HOUSE CAFE ABU DHABI AE. Avl Bal is AED 51.80,transaction
"Dear Customer, AED 1000.00 was credited to your account ****0535. Your available account balance is AED 1051.80",transaction
"Dear Customer, AED 1000.00 was debited from your account ****0535. Your available account balance is AED 51.80",transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 151.80",transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 51.80",transaction
POS Trxn. REJECTED due to insufficient funds at KUWAITI CUISINE-BR ABU DHABI AE on 17/06/19 for AED 52.50 on your Account No ****0535,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 109.30",transaction
"Dear Customer, AED 10.00 was credited to your account ****0535. Your available account balance is AED 109.30",transaction
Transaction of AED 52.50 debited from your a/c ****0535 at KUWAITI CUISINE-BR ABU DHABI AE. Avl Bal is AED 109.30,transaction
Transaction of AED 12.60 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 96.70,transaction
"Dear Customer, AED 3200.00 was credited to your account ****0535. Your available account balance is AED 3296.70",transaction
Transaction of AED 8.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 3288.70,transaction
"Dear Customer, AED 3200.00 was debited from your account ****0535. Your available account balance is AED 88.70",transaction
Transaction of AED 45.20 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 43.50,transaction
Transaction of AED 47.00 debited from your a/c ****0535 at FIRST FOOD SERVI-051148 ABU DHABI AE. Avl Bal is AED 46.50,transaction
"Dear Customer, AED 50.00 was credited to your account ****0535. Your available account balance is AED 46.50",transaction
Transaction of AED 5.00 debited from your a/c ****0535 at BANIYAS CO-OP-MAFRAQ ABU DHABI AE. Avl Bal is AED 41.50,transaction
Transaction of AED 30.00 debited from your a/c ****0535 at FLORA JEWELLERY ABU DHABI AE. Avl Bal is AED 11.50,transaction
"Dear Customer, AED 50.00 was credited to your account ****0535. Your available account balance is AED 61.50",transaction
Transaction of AED 26.00 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 35.50,transaction
"Dear Customer, AED 1419.00 was credited to your account ****0535. Your available account balance is AED 1454.50",transaction
"Dear Customer, AED 1000.00 was debited from your account ****0535. Your available account balance is AED 454.50",transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 354.50",transaction
"Dear Customer, AED 300.00 was credited to your account ****0535. Your available account balance is AED 654.50",transaction
"Dear Customer, AED 300.00 was debited from your account ****0535. Your available account balance is AED 354.50",transaction
"Dear Customer, AED 200.00 was debited from your account ****0535. Your available account balance is AED 154.50",transaction
"Dear Customer, AED 200.00 was credited to your account ****0535. Your available account balance is AED 354.50",transaction
"Dear Customer, AED 20.00 was credited to your account ****0535. Your available account balance is AED 374.50",transaction
Transaction of AED 37.00 debited from your a/c ****0535 at FIRST FOOD SERVI-051148 ABU DHABI AE. Avl Bal is AED 337.50,transaction
Transaction of AED 5.00 debited from your a/c ****0535 at BANIYAS CO-OP-MAFRAQ ABU DHABI AE. Avl Bal is AED 332.50,transaction
"Dear Customer, AED 20.00 was debited from your account ****0535. Your available account balance is AED 312.50",transaction
Transaction of AED 10.50 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 302.00,transaction
Transaction of AED 13.65 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 288.35,transaction
Transaction of AED 22.00 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 266.35,transaction
Transaction of AED 22.25 debited from your a/c ****0535 at ADNOC RABDAN SS162 ABU DHABI AE. Avl Bal is AED 244.10,transaction
Transaction of AED 10.50 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 233.60,transaction
Transaction of AED 10.00 debited from your a/c ****0535 at ALDAR WTC CAR PARK ABU DHABI AE. Avl Bal is AED 223.60,transaction
Transaction of AED 64.00 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 16159.60,transaction
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16159.60",transaction
"Dear Customer, AED 2100.00 was credited to your account ****0535. Your available account balance is AED 18259.60",transaction
"Dear Customer, AED 4000.00 was debited from your account ****0535. Your available account balance is AED 14258.55",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 14258.55",transaction
"Dear Customer, AED 11500.00 was debited from your account ****0535. Your available account balance is AED 2758.55",transaction
"Dear Customer, AED 501.05 was debited from your account ****0535. Your available account balance is AED 2257.50",transaction
Transaction of AED 250.00 debited from your a/c ****0535 at ABU DHABI NATIONAL OIL ABU DHABI AE. Avl Bal is AED 2007.50,transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 1907.50",transaction
"Dear Customer, AED 400.00 was debited from your account ****0535. Your available account balance is AED 1507.50",transaction
"Dear Customer, AED 500.00 was debited from your account ****0535. Your available account balance is AED 1007.50",transaction
"Dear Customer, AED 150.00 was debited from your account ****0535. Your available account balance is AED 857.50",transaction
Transaction of AED 24.15 debited from your a/c ****0535 at KARAM AL SHAM RESTAURAN ABU DHABI AE. Avl Bal is AED 834.68,transaction
Transaction of AED 46.00 debited from your a/c ****0535 at KFC YAS MALL DUBAI AE. Avl Bal is AED 788.68,transaction
"Dear Customer, profit of AED 1.33 was credited to your account ****0535.",transaction
"Dear Customer, AED 105.00 was debited from your account ****0535. Your available account balance is AED 683.68",transaction
Transaction of AED 104.00 debited from your a/c ****0535 at Kuwait Food Co Americana 600522252 AE. Avl Bal is AED 579.68,transaction
Transaction of AED 10.50 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 569.18,transaction
Transaction of AED 35.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 534.18,transaction
Transaction of AED 45.15 debited from your a/c ****0535 at KARAM AL SHAM RESTAURAN ABU DHABI AE. Avl Bal is AED 489.03,transaction
"Dear Customer, AED 30.00 was debited from your account ****0535. Your available account balance is AED 459.03",transaction
"Dear Customer, AED 2030.00 was credited to your account ****0535. Your available account balance is AED 2489.03",transaction
"Dear Customer, AED 2000.00 was debited from your account ****0535. Your available account balance is AED 489.03",transaction
Transaction of AED 59.00 debited from your a/c ****0535 at Kuwait Food Co Americana 600569999 AE. Avl Bal is AED 430.03,transaction
Transaction of AED 17.00 debited from your a/c ****0535 at TIM HORTONS -134127 DUBAI AE. Avl Bal is AED 413.03,transaction
Transaction of AED 17.00 debited from your a/c ****0535 at TIM HORTONS -134127 DUBAI AE. Avl Bal is AED 396.03,transaction
Transaction of AED 40.95 debited from your a/c ****0535 at MAYA LA CHOCOLATERIE3 abudhabi AE. Avl Bal is AED 355.08,transaction
Transaction of AED 26.26 debited from your a/c ****0535 at AL MANDI & AL MADHBI ABU DHABI AE. Avl Bal is AED 328.82,transaction
Transaction of AED 14.70 debited from your a/c ****0535 at CRYSTAL BAKERIES N ABU DHABI AE. Avl Bal is AED 314.12,transaction
"Dear Customer, AED 1000.00 was credited to your account ****0535. Your available account balance is AED 1314.12",transaction
Transaction of AED 1000.00 debited from your a/c ****0535 at HEALTH LINE MEDICAL ABU DHABI AE. Avl Bal is AED 314.12,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 414.12",transaction
Transaction of AED 383.56 debited from your a/c ****0535 at Smiles Abu Dhabi AE. Avl Bal is AED 30.56,transaction
"Dear Customer, AED 20.00 was credited to your account ****0535. Your available account balance is AED 50.56",transaction
Transaction of AED 50.00 debited from your a/c ****0535 at Smart Dubai Government Dubai AE. Avl Bal is AED 0.56,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 100.56",transaction
"Dear Customer, AED 50.00 was credited to your account ****0535. Your available account balance is AED 130.56",transaction
"Dear Customer, AED 20.00 was debited from your account ****0535. Your available account balance is AED 130.56",transaction
Transaction of AED 122.75 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 7.81,transaction
Transaction of AED 2.00 debited from your a/c ****0535 at ADNOC SHAWAMEKH S754 ABU DHABI AE. Avl Bal is AED 5.81,transaction
Transaction of AED 2.00 debited from your a/c ****0535 at ADNOC SHAWAMEKH S754 ABU DHABI AE. Avl Bal is AED 3.81,transaction
"Dear Customer, AED 200.00 was credited to your account ****0535. Your available account balance is AED 203.81",transaction
"Dear Customer, AED 50.00 was debited from your account ****0535. Your available account balance is AED 153.81",transaction
"Dear Customer, AED 150.00 was debited from your account ****0535. Your available account balance is AED 3.81",transaction
"Dear Customer, AED 150.00 was credited to your account ****0535. Your available account balance is AED 153.81",transaction
Transaction of AED 2.00 debited from your a/c ****0535 at ADNOC SHAWAMEKH S754 ABU DHABI AE. Avl Bal is AED 151.81,transaction
Transaction of AED 21.00 debited from your a/c ****0535 at TEA BREAK CAFE - BRANC ABU DHABI AE. Avl Bal is AED 130.81,transaction
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16130.81",transaction
Transaction of AED 500.00 debited from your a/c ****0535 at ABU DHABI NATIONAL OIL ABU DHABI AE. Avl Bal is AED 15630.81,transaction
Transaction of AED 150.15 debited from your a/c ****0535 at MILAS RESTAURANT DUBAI AE. Avl Bal is AED 15480.66,transaction
"Dear Customer, AED 700.00 was debited from your account ****0535. Your available account balance is AED 14780.66",transaction
"Dear Customer, AED 4150.00 was debited from your account ****0535. Your available account balance is AED 10629.61",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 10629.61",transaction
"Dear Customer, AED 607.00 was debited from your account ****0535. Your available account balance is AED 10022.61",transaction
"Dear Customer, AED 1.00 was debited from your account ****0535. Your available account balance is AED 10021.61",transaction
"Dear Customer, AED 1000.00 was debited from your account ****0535. Your available account balance is AED 9021.61",transaction
"Dear Customer, AED 290.00 was debited from your account ****0535. Your available account balance is AED 8731.61",transaction
Transaction of AED 23.00 debited from your a/c ****0535 at TEA BREAK CAFE - BRANC ABU DHABI AE. Avl Bal is AED 8708.61,transaction
Transaction of AED 26.00 debited from your a/c ****0535 at DUNES HOSPITALITY ABU DHABI AE. Avl Bal is AED 8682.61,transaction
Transaction of AED 945.00 debited from your a/c ****0535 at AL FUJAIRAH NAT.INS.AU Abu Dhabi AE. Avl Bal is AED 7737.61,transaction
Transaction of AED 710.85 debited from your a/c ****0535 at AL FUJAIRAH NAT.INS.AU Abu Dhabi AE. Avl Bal is AED 7026.76,transaction
"Dear Customer, AED 711.00 was credited to your account ****0535. Your available account balance is AED 7737.76",transaction
"Dear Customer, AED 7737.00 was debited from your account ****0535. Your available account balance is AED 0.76",transaction
"Dear Customer, AED 30.00 was credited to your account ****0535. Your available account balance is AED 30.76",transaction
"Dear Customer, AED 15.00 was debited from your account ****0535. Your available account balance is AED 15.76",transaction
"Dear Customer, AED 50.00 was credited to your account ****0535. Your available account balance is AED 65.76",transaction
Transaction of AED 35.00 debited from your a/c ****0535 at ADNOC MAHAWIS/S917 ABU DHABI AE. Avl Bal is AED 30.76,transaction
"Dear Customer, AED 200.00 was credited to your account ****0535. Your available account balance is AED 230.76",transaction
"Dear Customer, AED 153.51 was credited to your account ****0535. Your available account balance is AED 384.27",transaction
Transaction of AED 165.00 debited from your a/c ****0535 at ADNOC MAHAWI VI-134 ABU DHABI AE. Avl Bal is AED 219.27,transaction
"Dear Customer, AED 12850.00 was credited to your account ****0535. Your available account balance is AED 13069.27",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 3068.22",transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 3068.22",transaction
"Dear Customer, AED 650.00 was debited from your account ****0535. Your available account balance is AED 2418.22",transaction
Transaction of AED 67.50 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 2350.72,transaction
"Dear Customer, AED 350.00 was debited from your account ****0535. Your available account balance is AED 2000.72",transaction
"Dear Customer, AED 1500.00 was debited from your account ****0535. Your available account balance is AED 499.67",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 499.67",transaction
Transaction of AED 11.50 debited from your a/c ****0535 at HOT KING KARAK CAFETERIA ABU DHABI AE. Avl Bal is AED 488.17,transaction
Transaction of AED 50.00 debited from your a/c ****0535 at ADNOC OFFICER''S CITY-S ABUDHABI AE. Avl Bal is AED 438.17,transaction
Transaction of AED 8.50 debited from your a/c ****0535 at ADNOC OFFICERS CITYS95 ABU DHABI AE. Avl Bal is AED 429.67,transaction
Transaction of AED 15.00 debited from your a/c ****0535 at FIRST FOOD SERVI-051152 ABU DHABI AE. Avl Bal is AED 414.67,transaction
Transaction of AED 185.00 debited from your a/c ****0535 at IBIS GATE HOTEL ABU DHABI AE. Avl Bal is AED 229.67,transaction
"Dear Customer, AED 270.00 was credited to your account ****0535. Your available account balance is AED 499.67",transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 399.67",transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 499.67",transaction
"Dear Customer, AED 70.00 was debited from your account ****0535. Your available account balance is AED 429.67",transaction
"Dear Customer, AED 1000.00 was credited to your account ****0535. Your available account balance is AED 1429.67",transaction
Transaction of AED 1001.13 debited from your a/c ****0535 at AEROBILET.COM ANTALYA TR. Avl Bal is AED 428.54,transaction
Transaction of AED 80.00 debited from your a/c ****0535 at www.groupon.ae groupon.ae IE. Avl Bal is AED 348.54,transaction
